Institutions,Date,Title,Subject Area,Journal,Link
"IBS","2025-08-22","Prevalence and outcome of VEXAS syndrome in unrelated hematopoietic cell transplantation for bone marrow failure","cell","https://pubmed.ncbi.nlm.nih.gov/40846800/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","SlATG8f coordinates ethylene signaling and chloroplast turnover to drive tomato fruit ripening","","https://pubmed.ncbi.nlm.nih.gov/40846794/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Large language models for clinical decision support in gastroenterology and hepatology","","https://pubmed.ncbi.nlm.nih.gov/40846793/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Targeting MondoA-TXNIP restores antitumour immunity in lactic-acid-induced immunosuppressive microenvironment","cell","https://pubmed.ncbi.nlm.nih.gov/40846790/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Travel distance and potential disparities in palliative radiotherapy access for cancer patients in Victoria, Australia","","https://pubmed.ncbi.nlm.nih.gov/40846779/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Uniform conjugated polymer rectangular platelets exhibiting long-range exciton diffusion","cell","https://pubmed.ncbi.nlm.nih.gov/40846776/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Clinical features, treatment and prognosis analysis of distant metastatic esophageal cancer","","https://pubmed.ncbi.nlm.nih.gov/40846774/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Overcoming zero-sum thinking to advance US population health","","https://pubmed.ncbi.nlm.nih.gov/40846771/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Real-world effectiveness of a widely available digital health program in adults reporting a lifetime diagnosis of ADHD","","https://pubmed.ncbi.nlm.nih.gov/40846769/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Tamoxifen induces PI3K activation in uterine cancer","","https://pubmed.ncbi.nlm.nih.gov/40846762/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","In silico screening and experimental validation identify riboflavin as an RNA-targeted antiviral against SARS-CoV-2","","https://pubmed.ncbi.nlm.nih.gov/40846756/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Impaired nutrient absorption, reduced bone mass and alterations in the gut microbiome contribute to postnatal growth retardation in a mouse model of MWS","","https://pubmed.ncbi.nlm.nih.gov/40846748/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Machine learning-optimized dual-band wearable antenna for real-time remote patient monitoring in biomedical IoT systems","","https://pubmed.ncbi.nlm.nih.gov/40846744/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Anti-restriction functions of injected phage proteins revealed by peeling back layers of bacterial immunity","cell","https://pubmed.ncbi.nlm.nih.gov/40846711/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Sex-dependent preventive effects of prenatal N-acetyl-cysteine on neuronal, emotional and metabolic dysfunctions following exposure to maternal high-fat diet in mice","","https://pubmed.ncbi.nlm.nih.gov/40846701/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Collaborative design of polarization and antiferrodistortion configurations in high energy capacitive relaxor ferroelectrics","cell","https://pubmed.ncbi.nlm.nih.gov/40846696/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Expert consensus on the diagnosis and treatment of cemental tear","","https://pubmed.ncbi.nlm.nih.gov/40846694/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Altered brain structure age gap estimation in major depressive disorder patients with and without anhedonia: a machine learning-based study","","https://pubmed.ncbi.nlm.nih.gov/40846691/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Decoding autoimmune bullous diseases from single-cell RNA-seq and future directions","cell","https://pubmed.ncbi.nlm.nih.gov/40846690/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Turn Waste into Treasure: Gas-Solid Photoreduction of NO in Flow for Separation-Free Ammonia Synthesis","","https://pubmed.ncbi.nlm.nih.gov/40846686/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Baseline characteristics, in-hospital outcomes and time variances of intracerebral hemorrhage in China: Based on a national, large-scale registry cohort","","https://pubmed.ncbi.nlm.nih.gov/40846663/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Oral microbiome between patients with non-obstructive and obstructive hypertrophic cardiomyopathy","","https://pubmed.ncbi.nlm.nih.gov/40846661/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Claims-Based Measures of Care Coordination and Long-Term Health Among Older Women With Endometrial Cancer","","https://pubmed.ncbi.nlm.nih.gov/40846651/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","UPR deficiency leads to poor growth, aneuploidy, and a trade-off between ER and general proteostasis in yeast","cell","https://pubmed.ncbi.nlm.nih.gov/40846641/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Association Between Paid Sick Leave and Dental Services Utilization Among Working Adults in the United States","","https://pubmed.ncbi.nlm.nih.gov/40846639/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Incorporating the Present-on-Admission Indicator to Predict In-hospital Mortality Through Elixhauser Measures: A Medicare Data Analysis","","https://pubmed.ncbi.nlm.nih.gov/40846637/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Indian Health Service, Health Status, and Financial Barriers to Care","","https://pubmed.ncbi.nlm.nih.gov/40846636/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Protein arginine methyltransferase 5 sustains Tip60-EP400 complex via SRSF1 in Merkel cell carcinoma","cell","https://pubmed.ncbi.nlm.nih.gov/40846633/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Wnt10b signaling regulates replication stress-induced chromosomal instability in human cancer","cell","https://pubmed.ncbi.nlm.nih.gov/40846632/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Advancing treat-to-target in SLE: a pilot study using a clinical decision support system","","https://pubmed.ncbi.nlm.nih.gov/40846624/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Genetics of upper limb tremor in clinical practice: a systematic literature review","","https://pubmed.ncbi.nlm.nih.gov/40846619/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","CSF IL-6 in pediatric neuroinflammation: Diagnosing disease or driving therapy?","","https://pubmed.ncbi.nlm.nih.gov/40846617/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Metabolic symphony coordinates the muscle regeneration niche","cell","https://pubmed.ncbi.nlm.nih.gov/40846612/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"IBS","2025-08-22","Corrigendum to ""External validation of a widely available, localizable sepsis early detection model in the emergency department setting"" [Am J Emerg Med (2025) 97:147-151]","","https://pubmed.ncbi.nlm.nih.gov/40846603/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1HyCEy3kccvK7zE0-AQi3b_3KChicv5K_t8YL3UITyEWtrEgUY&fc=20250822210237&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Integrating artificial intelligence and optogenetics for Parkinson's disease diagnosis and therapeutics in male mice","","https://pubmed.ncbi.nlm.nih.gov/40841722/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Publisher Correction: fNIRS reproducibility varies with data quality, analysis pipelines, and researcher experience","","https://pubmed.ncbi.nlm.nih.gov/40841463/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Validation and standardization of the content of three di-caffeoylquinic acid in Korean Ligularia fischeri by region of origin","","https://pubmed.ncbi.nlm.nih.gov/40841405/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Model-Informed Optimal Dosing of Anti-CD47 Antibody Using Target-Mediated Drug Disposition Model","cell","https://pubmed.ncbi.nlm.nih.gov/40841178/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Particulate matter-induced lung cancer metastasis is inhibited by ginsenoside Rg3","cell","https://pubmed.ncbi.nlm.nih.gov/40841037/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST & Korea University","2025-08-21","Beauvericin disrupts G2/M transition and induces meiotic arrest during mouse oocyte maturation","","https://pubmed.ncbi.nlm.nih.gov/40840853/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Effectiveness and safety of light therapy for treating primary dysmenorrhea: A systematic review and meta-analysis of randomized controlled trials","","https://pubmed.ncbi.nlm.nih.gov/40840565/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Evaluation of different hindfoot kinematics according to various shoe types during walking using biplanar fluoroscopy","","https://pubmed.ncbi.nlm.nih.gov/40840257/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","How do the drivers react to different C-V2X-based communication conditions in dilemma zones? A driving simulator study","cell","https://pubmed.ncbi.nlm.nih.gov/40840241/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Interpretability-driven deep learning for SERS-based classification of respiratory viruses","","https://pubmed.ncbi.nlm.nih.gov/40840132/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Multi-omics single-cell analysis reveals key regulators of HIV-1 persistence and aberrant host immune responses in early infection","cell","https://pubmed.ncbi.nlm.nih.gov/40838493/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST & POSTECH","2025-08-21","Nanoscale Epigenetic Profiling of Colorectal Cancer Cell-Derived Exosomes via Single-Vesicle Nanoscopy","cell","https://pubmed.ncbi.nlm.nih.gov/40838455/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Scalable Roll-to-Roll Approach for Encapsulating Long-Length Flexible Printed Circuit Boards","","https://pubmed.ncbi.nlm.nih.gov/40838374/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","<em>Aster spathulifolius</em> Maxim. Alleviates Primary Dysmenorrhea in a Mouse Model by Modulating Myometrial Contractions via NF-κB/COX-2 Pathway Inhibition","","https://pubmed.ncbi.nlm.nih.gov/40838175/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST & POSTECH","2025-08-21","Nationwide Machine Learning-Ensemble PM<sub>2.5</sub> Mapping Prediction and Forecasting Models in South Korea with High Spatiotemporal Resolution and Health Risk Estimation-Based Evaluations","","https://pubmed.ncbi.nlm.nih.gov/40837693/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Vibration, current, torque, RPM dataset for multiple fault conditions in industrial-scale electric motors under randomized speed and load variations","","https://pubmed.ncbi.nlm.nih.gov/40837478/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"KAIST","2025-08-21","Evaluation of familial phenotype deviation to measure the impact of de novo mutations in autism","","https://pubmed.ncbi.nlm.nih.gov/40836247/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1lGTpA7S74whuNVC_kQy0F4ncgCxeB9B9U0hbi6Wldiv2cIgV2&fc=20250822163126&ff=20250823023008&v=2.18.0.post9+e462414",""
"POSTECH","2025-08-21","The N-terminal order-disorder transition is a critical determinant for a metamorphosis of IscU","","https://pubmed.ncbi.nlm.nih.gov/40840734/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=1ZyzHXV_xuJMd_mA0Sq1F0U-jUGJIU2JUAtLtKea9s3vCCDMAg&fc=20250822201839&ff=20250823023009&v=2.18.0.post9+e462414",""
"Korea University","2025-08-21","Microstructure and corrosion resistance of hybrid additively manufactured Ti-6Al-4V via laser powder bed fusion","","https://pubmed.ncbi.nlm.nih.gov/40841739/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=12guA9dSu1tGGvNP7mhhDa45fpbWpGPzILFj69wJJFdG48xkuI&fc=20250822205125&ff=20250823023008&v=2.18.0.post9+e462414",""
"Korea University","2025-08-21","Soma-localized Rab39 inhibits synaptic autophagy by controlling trafficking of Atg9 vesicles","cell","https://pubmed.ncbi.nlm.nih.gov/40841711/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=12guA9dSu1tGGvNP7mhhDa45fpbWpGPzILFj69wJJFdG48xkuI&fc=20250822205125&ff=20250823023008&v=2.18.0.post9+e462414",""
"Korea University","2025-08-21","Hemodynamics assessment using 4D flow CMR before and after balloon pulmonary angioplasty in chronic thromboembolic pulmonary hypertension: a retrospective observational study","","https://pubmed.ncbi.nlm.nih.gov/40841600/?utm_source=Other&utm_medium=rss&utm_campaign=pubmed-2&utm_content=12guA9dSu1tGGvNP7mhhDa45fpbWpGPzILFj69wJJFdG48xkuI&fc=20250822205125&ff=20250823023008&v=2.18.0.post9+e462414",""
